,sigma,function,mae_nn_interp.,mae_nn_extrap.,mae_mdl_interp.,mae_mdl_extrap.,rmse_nn_interp.,rmse_nn_extrap.,rmse_mdl_interp.,rmse_mdl_extrap.,r
57,0.16,5,0.05711718854134906,0.07646576578963955,0.032144507964069695,0.02750086754224966,0.06942439070322667,0.07680888650044729,0.04142543716487298,0.031258682368987586,0
58,0.16,5,0.052725822125139814,1.1395029030655057,0.06789838965893953,0.0949790831717579,0.08813475308261727,1.2247095273659476,0.07634389537790291,0.09789380124898724,1
59,0.16,5,0.057484146220981705,0.041654245196367526,0.01724769868107662,0.009264193789125963,0.07431048024588087,0.04663109423204876,0.023192458938984365,0.011200320711223644,2
60,0.18,5,0.09928478361128912,1.2938853962990553,0.040276586315081055,0.0416694547458293,0.16262093707551262,1.351297120587167,0.04908675250155401,0.05408931585114251,0
61,0.18,5,0.05140897858409952,0.12588963556715926,0.03357787486785722,0.019856094049460375,0.05797730773996818,0.128983406420761,0.04035127510616604,0.0304660010528205,1
62,0.18,5,0.023823617795360612,0.12603906538438203,0.03326253088969068,0.04363382666460066,0.030530584875004558,0.16176162143210274,0.03729917685645933,0.047295977937516824,2
63,0.2,5,0.043968289204893644,0.2303082067735017,0.13045841743482794,0.23275044638105366,0.05650928457717122,0.3116343278806499,0.16007075055441627,0.2451620116923211,0
64,0.2,5,0.0681255162431925,0.9864032265199852,0.13303569260582082,0.20338665444341436,0.12387866898151687,1.0195680167920318,0.1557513361602634,0.21748051152259804,1
65,0.2,5,0.09050429900304732,0.6701228587189537,0.13058540596230142,0.24988579998350022,0.11529750944013702,0.7126446707174267,0.1649711764743007,0.2614852858572351,2
66,0.0,7,0.011046756349359449,0.17086980343366845,1.597638011045957e-16,4.975939339283834e-16,0.019754700628889316,0.18206654734118252,2.31328053018469e-16,5.98990105637585e-16,0
67,0.0,7,0.010156927915816164,0.15279269904866105,1.6563083334854978e-16,8.935288921079574e-16,0.01784960541302598,0.16283441464636783,2.564927177580404e-16,9.930136612989092e-16,1
68,0.0,7,0.010482558862858033,0.1564336157658208,4.711154682267507e-13,6.599202576631544e-11,0.01844568285440562,0.16653205288586614,5.789915420835574e-13,8.969403620937857e-11,2
69,0.02,7,0.01528058450495874,0.16415106263065168,0.00975671936480602,0.07309905749514954,0.02153652068374478,0.17451177206674426,0.011548571500649417,0.08168131818629706,0
70,0.02,7,0.007101108015836907,0.09442201288620398,0.006404741745834012,0.06834518997739848,0.008098883379176998,0.10594033163322092,0.007053122701714972,0.07875798854971237,1
71,0.02,7,0.010606927022103958,0.12060764228105135,0.0051710565172725514,0.037161692093399555,0.014913092666997758,0.1291229413020715,0.006122072287896331,0.044457018391653245,2
72,0.04,7,0.00623672969774856,0.09899858233214481,0.008785542528352012,0.09064153274208613,0.008658254212886992,0.10839585276526241,0.011854895815450968,0.0982590301312549,0
73,0.04,7,0.10440202704923118,0.23038426478665933,0.012666983765432339,0.10548471715601243,0.11262450998836225,0.247767908116713,0.01573996969409115,0.11280670716726927,1
74,0.04,7,0.011338600205332228,0.04977222314098226,0.021251711472441252,0.20660933683153446,0.014314116158907791,0.05981827836345562,0.02513234824322855,0.22424676984032993,2
75,0.06,7,0.19775064171512022,0.2565880997606075,0.008277093244473064,0.09099862148181066,0.2209417244450563,0.27501939592786734,0.011988899497341983,0.09892655798173328,0
76,0.06,7,0.023039349583819015,0.15682474055369058,0.014218771835884964,0.07962256704170917,0.027469192655009564,0.1706045994554432,0.018807444896130853,0.08668097623035889,1
77,0.06,7,0.015486379578767773,0.0960675341657426,0.011436909125920333,0.06652570908965928,0.01732354941454438,0.10909943844442481,0.016943449889554787,0.07398744349821434,2
78,0.08,7,0.008828148976179749,0.08502203700473607,0.02093477361933478,0.011835038195969741,0.010797871561034535,0.09325906171709722,0.026115083645338696,0.0132785717042613,0
79,0.08,7,0.0197157671634958,0.04900335244832493,0.020113629509470172,0.012746749350163242,0.02351528354414365,0.0622124661654952,0.030539868810274495,0.015158143860827882,1
80,0.08,7,0.031191793365368665,0.15926156761065852,0.017848053689145424,0.09549968740074162,0.03503286971748517,0.1783024927552254,0.02201116092459801,0.1023425664893714,2
81,0.1,7,0.026592559837986158,0.1908732772802093,0.02149115427803348,0.01839801074700432,0.030532278957700536,0.20659068284495774,0.02832716223087096,0.023313318582974942,0
82,0.1,7,0.010586805751079413,0.09083739101383527,0.020430222065123377,0.011067665274880486,0.012067198679770609,0.1024390146370419,0.026429962984503855,0.013660773370208155,1
83,0.1,7,0.0351123321406094,0.2453877845368156,0.01491497539269058,0.028964588326571304,0.04456838276081242,0.25831703699111186,0.017231091148759838,0.037548404609890645,2
