,sigma,function,mae_nn_interp.,mae_nn_extrap.,mae_mdl_interp.,mae_mdl_extrap.,rmse_nn_interp.,rmse_nn_extrap.,rmse_mdl_interp.,rmse_mdl_extrap.,n,r
219,0.14,tanh,0.07211583367154481,0.3589598003445957,0.05766803147712478,0.4571392920304793,0.11476018525281667,0.4163839807118649,0.06913867849804738,0.5029904114046521,9,0
220,0.14,tanh,0.06204613166835672,0.10338686419461976,0.06755351986447963,0.09376077573761879,0.0734793212925052,0.1037282422487397,0.08321754974066481,0.09420516298915545,0,1
221,0.14,tanh,0.04905012029074524,0.03127571960185598,0.14057609964021486,0.32659563758178245,0.05844394759845574,0.03647245051183882,0.17034716559913388,0.3269177958929893,1,1
222,0.14,tanh,0.04469775584894115,0.22881042074307179,0.059611263154107016,0.1195995975071885,0.0552490204216806,0.2355769884244687,0.07524390967018074,0.12093295782133942,2,1
223,0.14,tanh,0.04202419569514673,0.10077073984854958,0.029949801766790678,0.332006926009299,0.050178120613098245,0.10204584898638965,0.0331737714664644,0.3961456350417481,3,1
224,0.14,tanh,0.06676869001338662,0.12435495966933988,0.03977500867672991,0.01586733040628271,0.1084827342451723,0.1302551339629016,0.08076539046270745,0.01842203129242995,4,1
225,0.14,tanh,0.0555328186303375,0.16936247688715547,0.024042085521616328,0.12602142107206013,0.07333780617706387,0.20360265447911802,0.03770727011744223,0.13253221979559665,5,1
226,0.14,tanh,0.06985902517635753,0.4194742227369278,0.02832341016659907,0.020937793913560983,0.09287726698657221,0.42569585128048804,0.04010532527578396,0.022094379459659173,6,1
227,0.14,tanh,0.05273643959835397,0.0387703723082254,0.09193085221460003,0.01186245698234835,0.08297258263378907,0.039419467938122475,0.11215634830735828,0.016829161182244548,7,1
228,0.14,tanh,0.07947571830898728,0.014738921500604931,0.0362682990965567,1.394374042986344,0.09406536294842852,0.01567201615520904,0.04453400554075546,1.7003060934882304,8,1
229,0.14,tanh,0.13999415827897174,0.4467947768276783,0.08392860970702345,0.11309330757745573,0.20580957552141668,0.44910193567840606,0.10299469885835923,0.13131528971616413,9,1
230,0.14,tanh,0.06033973067971799,0.0897659071101894,0.06272001078082491,0.8490511163129724,0.07014407538475416,0.09009508264282509,0.0813877377942864,1.1050202515810499,0,2
231,0.14,tanh,0.050984218534691324,0.05181675772587707,0.08392351370418379,0.15599572942130985,0.06095528542975952,0.0545500118381479,0.10078640255493215,0.15605213545706367,1,2
232,0.14,tanh,0.05707911621680907,0.4313006515456491,0.08500748054670847,0.2178773543743569,0.09269388371829151,0.4362571179082787,0.10432972580789186,0.23057743920919127,2,2
