,sigma,function,mae_nn_train,mae_nn_test,mae_mdl_train,mae_mdl_test,rmse_nn_train,rmse_nn_test,rmse_mdl_train,rmse_mdl_test,n,r
59,0.02,leaky_ReLU,0.010031060594520162,0.048620181889672744,0.007094621638097897,0.04843867658458589,0.01204052874771465,0.05944047485987448,0.009198570304145521,0.06210209444348857,9,2
60,0.04,leaky_ReLU,0.01614998611366197,0.05827095268534222,0.012360532422089253,0.08287471506399861,0.022495002044300404,0.06644029028612532,0.015254052489465897,0.10279974902223153,0,0
61,0.04,leaky_ReLU,0.00814314024336799,0.17293020048446428,0.0092702116349854,0.03419806209983257,0.01064732061379582,0.185510965660323,0.012107989649304195,0.0388731217961607,1,0
62,0.04,leaky_ReLU,0.009071902457854015,0.12564724482038314,0.013425346027360055,0.10678148422103267,0.012337791765062264,0.15392399439812088,0.01578428176201003,0.1276581787870654,2,0
63,0.04,leaky_ReLU,0.0065682133710715605,0.022998783991923642,0.005325576374993565,0.18932818851785185,0.008573824867017956,0.02582266470637589,0.007692770910421084,0.2232760397019058,3,0
64,0.04,leaky_ReLU,0.010614757546887203,0.07264868064171792,0.01480734535165642,0.06139214163279895,0.01438425540424797,0.0745286966015315,0.01944587318061282,0.06993748539416114,4,0
65,0.04,leaky_ReLU,0.009085410177353048,0.018785313039600016,0.008555703441333003,0.14425361654106877,0.010946737761473464,0.021118725751758865,0.01078623778620496,0.16724880450307966,5,0
66,0.04,leaky_ReLU,0.050779279050130036,0.2025421048927939,0.008632824955404133,0.07046273546430785,0.05864221483334346,0.2196334631088238,0.010033970225960523,0.08230679578868871,6,0
67,0.04,leaky_ReLU,0.06389723653323912,0.28614290463489683,0.02034025279706567,0.02954999662826957,0.084620019127553,0.3006129685654131,0.023979925557954102,0.03755235008800591,7,0
68,0.04,leaky_ReLU,0.02648289304471312,0.047662869899540654,0.017672156833489282,0.07555218146236031,0.034973762173173585,0.04889630383456833,0.024843185469143672,0.08589843388643709,8,0
69,0.04,leaky_ReLU,0.008889069666387044,0.11169048280861196,0.02152523047751822,0.18475435257461614,0.01133414637318787,0.1331673603172844,0.025162482895876564,0.20188731280306166,9,0
